REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/07/09 12:20:00,4516.58,55.76,TRADE
QLD1,2026/07/09 12:25:00,4569.01,61.37,TRADE
QLD1,2026/07/09 12:30:00,4478.82,63.27,TRADE
QLD1,2026/07/09 12:35:00,4545.31,64.45,TRADE
QLD1,2026/07/09 12:40:00,4550.12,55.75,TRADE
QLD1,2026/07/09 12:45:00,4583.54,55.75,TRADE
QLD1,2026/07/09 12:50:00,4602.45,64.03,TRADE
QLD1,2026/07/09 12:55:00,4629.12,67.75,TRADE
QLD1,2026/07/09 13:00:00,4566.92,68.99,TRADE
QLD1,2026/07/09 13:05:00,4625.74,67.75,TRADE
QLD1,2026/07/09 13:10:00,4637.63,55.75,TRADE
QLD1,2026/07/09 13:15:00,4673.61,67.75,TRADE
QLD1,2026/07/09 13:20:00,4636.23,72.52,TRADE
QLD1,2026/07/09 13:25:00,4661.59,72.51,TRADE
QLD1,2026/07/09 13:30:00,4700.62,68.99,TRADE
QLD1,2026/07/09 13:35:00,4757.6,72.73,TRADE
QLD1,2026/07/09 13:40:00,4816.05,72.51,TRADE
QLD1,2026/07/09 13:45:00,4796.8,72.50,TRADE
QLD1,2026/07/09 13:50:00,4794.95,64.90,TRADE
QLD1,2026/07/09 13:55:00,4840.79,72.50,TRADE
QLD1,2026/07/09 14:00:00,4872.06,67.80,TRADE
QLD1,2026/07/09 14:05:00,4865.07,69.10,TRADE
QLD1,2026/07/09 14:10:00,4877.27,68.59,TRADE
QLD1,2026/07/09 14:15:00,4974.21,69.10,TRADE
QLD1,2026/07/09 14:20:00,5018.03,56.30,TRADE
QLD1,2026/07/09 14:25:00,5135.14,53.77,TRADE
QLD1,2026/07/09 14:30:00,5195.6,65.24,TRADE
QLD1,2026/07/09 14:35:00,5248.09,69.06,TRADE
QLD1,2026/07/09 14:40:00,5336.55,67.64,TRADE
QLD1,2026/07/09 14:45:00,5326.36,68.95,TRADE
QLD1,2026/07/09 14:50:00,5405.91,66.88,TRADE
QLD1,2026/07/09 14:55:00,5449.55,53.68,TRADE
QLD1,2026/07/09 15:00:00,5544.34,65.53,TRADE
QLD1,2026/07/09 15:05:00,5660.7,68.99,TRADE
QLD1,2026/07/09 15:10:00,5695.69,74.24,TRADE
QLD1,2026/07/09 15:15:00,5832.73,72.73,TRADE
QLD1,2026/07/09 15:20:00,5861.61,75,TRADE
QLD1,2026/07/09 15:25:00,6008.51,74.62,TRADE
QLD1,2026/07/09 15:30:00,6094.91,88.70,TRADE
QLD1,2026/07/09 15:35:00,6146.88,74.29,TRADE
QLD1,2026/07/09 15:40:00,6246.27,73.30,TRADE
QLD1,2026/07/09 15:45:00,6330.97,86.98,TRADE
QLD1,2026/07/09 15:50:00,6424.25,101.50,TRADE
QLD1,2026/07/09 15:55:00,6494.18,97.30,TRADE
QLD1,2026/07/09 16:00:00,6556.27,100.11,TRADE
QLD1,2026/07/09 16:05:00,6564.38,90.33,TRADE
QLD1,2026/07/09 16:10:00,6686.46,102.55,TRADE
QLD1,2026/07/09 16:15:00,6690.72,103.83,TRADE
QLD1,2026/07/09 16:20:00,6811.1,121.12,TRADE
QLD1,2026/07/09 16:25:00,6886.12,130.83,TRADE
QLD1,2026/07/09 16:30:00,6978.72,140.76,TRADE
QLD1,2026/07/09 16:35:00,7014.8,121.12,TRADE
QLD1,2026/07/09 16:40:00,7022.83,128.95,TRADE
QLD1,2026/07/09 16:45:00,7086.19,142.59,TRADE
QLD1,2026/07/09 16:50:00,7116.18,141.57,TRADE
QLD1,2026/07/09 16:55:00,7200.01,145.56,TRADE
QLD1,2026/07/09 17:00:00,7275.96,155.02,TRADE
QLD1,2026/07/09 17:05:00,7347.84,142.50,TRADE
QLD1,2026/07/09 17:10:00,7333.08,142.50,TRADE
QLD1,2026/07/09 17:15:00,7378.08,128.95,TRADE
QLD1,2026/07/09 17:20:00,7447.22,130.83,TRADE
QLD1,2026/07/09 17:25:00,7552.97,146.20,TRADE
QLD1,2026/07/09 17:30:00,7595.99,144.31,TRADE
QLD1,2026/07/09 17:35:00,7641.62,143.47,TRADE
QLD1,2026/07/09 17:40:00,7665.56,128.95,TRADE
QLD1,2026/07/09 17:45:00,7731.65,128.91,TRADE
QLD1,2026/07/09 17:50:00,7715.75,128.91,TRADE
QLD1,2026/07/09 17:55:00,7768.64,150.05,TRADE
QLD1,2026/07/09 18:00:00,7785.53,146.12,TRADE
QLD1,2026/07/09 18:05:00,7748.89,132.72,TRADE
QLD1,2026/07/09 18:10:00,7766.27,133.72,TRADE
QLD1,2026/07/09 18:15:00,7747.8,125.42,TRADE
QLD1,2026/07/09 18:20:00,7663.17,120.73,TRADE
QLD1,2026/07/09 18:25:00,7708.48,120.73,TRADE
QLD1,2026/07/09 18:30:00,7618.58,118.10,TRADE
QLD1,2026/07/09 18:35:00,7782.39,130.83,TRADE
QLD1,2026/07/09 18:40:00,7579.57,128.91,TRADE
QLD1,2026/07/09 18:45:00,7574.46,122.98,TRADE
QLD1,2026/07/09 18:50:00,7561.57,121.12,TRADE
QLD1,2026/07/09 18:55:00,7536.72,121.12,TRADE
QLD1,2026/07/09 19:00:00,7481.78,120.73,TRADE
QLD1,2026/07/09 19:05:00,7511.44,120.73,TRADE
QLD1,2026/07/09 19:10:00,7415.73,120.73,TRADE
QLD1,2026/07/09 19:15:00,7422.38,121.12,TRADE
QLD1,2026/07/09 19:20:00,7429.52,123.05,TRADE
QLD1,2026/07/09 19:25:00,7386.37,115.58,TRADE
QLD1,2026/07/09 19:30:00,7352.04,109.63,TRADE
QLD1,2026/07/09 19:35:00,7375.24,130.83,TRADE
QLD1,2026/07/09 19:40:00,7306.81,123.49,TRADE
QLD1,2026/07/09 19:45:00,7327.84,121.12,TRADE
QLD1,2026/07/09 19:50:00,7300.92,119.51,TRADE
QLD1,2026/07/09 19:55:00,7260.74,120.73,TRADE
QLD1,2026/07/09 20:00:00,7333.17,108.76,TRADE
QLD1,2026/07/09 20:05:00,7283.76,108.11,TRADE
QLD1,2026/07/09 20:10:00,7195.67,108.11,TRADE
QLD1,2026/07/09 20:15:00,7227.38,121.12,TRADE
QLD1,2026/07/09 20:20:00,7185.69,121.38,TRADE
QLD1,2026/07/09 20:25:00,7199.86,128.91,TRADE
QLD1,2026/07/09 20:30:00,7232.77,112.78,TRADE
QLD1,2026/07/09 20:35:00,7213.74,118.30,TRADE
QLD1,2026/07/09 20:40:00,7259.63,129.38,TRADE
QLD1,2026/07/09 20:45:00,7329.56,143.58,TRADE
QLD1,2026/07/09 20:50:00,7317.1,121.12,TRADE
QLD1,2026/07/09 20:55:00,7368.97,125.06,TRADE
QLD1,2026/07/09 21:00:00,7372.31,125.87,TRADE
QLD1,2026/07/09 21:05:00,7278.5,135.84,TRADE
QLD1,2026/07/09 21:10:00,7261.78,126.51,TRADE
QLD1,2026/07/09 21:15:00,7263.97,130.83,TRADE
QLD1,2026/07/09 21:20:00,7273.07,140.43,TRADE
QLD1,2026/07/09 21:25:00,7265.51,128.95,TRADE
QLD1,2026/07/09 21:30:00,7227.3,130.83,TRADE
QLD1,2026/07/09 21:35:00,7145.86,128.91,TRADE
QLD1,2026/07/09 21:40:00,7251.01,129.74,TRADE
QLD1,2026/07/09 21:45:00,7134.46,130.83,TRADE
QLD1,2026/07/09 21:50:00,7123.45,130.83,TRADE
QLD1,2026/07/09 21:55:00,7158.17,126.42,TRADE
QLD1,2026/07/09 22:00:00,7116.45,103.83,TRADE
QLD1,2026/07/09 22:05:00,6879.03,119.51,TRADE
QLD1,2026/07/09 22:10:00,6908.28,130.83,TRADE
QLD1,2026/07/09 22:15:00,6961.58,119.51,TRADE
QLD1,2026/07/09 22:20:00,6943.08,119.51,TRADE
QLD1,2026/07/09 22:25:00,6894.96,128.95,TRADE
QLD1,2026/07/09 22:30:00,6739.87,97.78,TRADE
QLD1,2026/07/09 22:35:00,6665.96,104.43,TRADE
QLD1,2026/07/09 22:40:00,6653.51,118.31,TRADE
QLD1,2026/07/09 22:45:00,6543.9,104.45,TRADE
QLD1,2026/07/09 22:50:00,6552.55,103.82,TRADE
QLD1,2026/07/09 22:55:00,6462.24,82.50,TRADE
QLD1,2026/07/09 23:00:00,6430.86,82.50,TRADE
QLD1,2026/07/09 23:05:00,6327.63,97.39,TRADE
QLD1,2026/07/09 23:10:00,6432.09,87.39,TRADE
QLD1,2026/07/09 23:15:00,6387.78,103.83,TRADE
QLD1,2026/07/09 23:20:00,6375.96,103.26,TRADE
QLD1,2026/07/09 23:25:00,6284.64,78.73,TRADE
QLD1,2026/07/09 23:30:00,6253.98,80.99,TRADE
QLD1,2026/07/09 23:35:00,6316.23,100.78,TRADE
QLD1,2026/07/09 23:40:00,6255.75,84.50,TRADE
QLD1,2026/07/09 23:45:00,6240.26,81.40,TRADE
QLD1,2026/07/09 23:50:00,6227.22,86.64,TRADE
QLD1,2026/07/09 23:55:00,6222.16,87.95,TRADE
QLD1,2026/07/10 00:00:00,6133.7,78.73,TRADE
QLD1,2026/07/10 00:05:00,6119.01,84.50,TRADE
QLD1,2026/07/10 00:10:00,6072.49,94.14,TRADE
QLD1,2026/07/10 00:15:00,6100.02,82.50,TRADE
QLD1,2026/07/10 00:20:00,6048.66,84.50,TRADE
QLD1,2026/07/10 00:25:00,6042.3,84.50,TRADE
QLD1,2026/07/10 00:30:00,5929.95,82.50,TRADE
QLD1,2026/07/10 00:35:00,5896.45,84.50,TRADE
QLD1,2026/07/10 00:40:00,5928.61,84.50,TRADE
QLD1,2026/07/10 00:45:00,5895.01,84.50,TRADE
QLD1,2026/07/10 00:50:00,5933.91,82.50,TRADE
QLD1,2026/07/10 00:55:00,5885.12,89.16,TRADE
QLD1,2026/07/10 01:00:00,5885.42,90.32,TRADE
QLD1,2026/07/10 01:05:00,5876.13,78.54,TRADE
QLD1,2026/07/10 01:10:00,5813.78,84.50,TRADE
QLD1,2026/07/10 01:15:00,5773.54,93.83,TRADE
QLD1,2026/07/10 01:20:00,5793.77,78.54,TRADE
QLD1,2026/07/10 01:25:00,5755.93,81.62,TRADE
QLD1,2026/07/10 01:30:00,5745.29,91.14,TRADE
QLD1,2026/07/10 01:35:00,5754.08,82.50,TRADE
QLD1,2026/07/10 01:40:00,5700.52,82.50,TRADE
QLD1,2026/07/10 01:45:00,5694.16,82.50,TRADE
QLD1,2026/07/10 01:50:00,5726.65,94.36,TRADE
QLD1,2026/07/10 01:55:00,5715.53,87.13,TRADE
QLD1,2026/07/10 02:00:00,5736.8,82.50,TRADE
QLD1,2026/07/10 02:05:00,5620.26,73.63,TRADE
QLD1,2026/07/10 02:10:00,5662.04,82.50,TRADE
QLD1,2026/07/10 02:15:00,5629.73,94.87,TRADE
QLD1,2026/07/10 02:20:00,5626.42,77.97,TRADE
QLD1,2026/07/10 02:25:00,5582.41,72.05,TRADE
QLD1,2026/07/10 02:30:00,5627.24,89.11,TRADE
QLD1,2026/07/10 02:35:00,5584.74,87.69,TRADE
QLD1,2026/07/10 02:40:00,5615.68,67.75,TRADE
QLD1,2026/07/10 02:45:00,5612.64,90.69,TRADE
QLD1,2026/07/10 02:50:00,5650.95,94.89,TRADE
QLD1,2026/07/10 02:55:00,5603.96,67.75,TRADE
QLD1,2026/07/10 03:00:00,5618.42,67.75,TRADE
QLD1,2026/07/10 03:05:00,5592.96,93.83,TRADE
QLD1,2026/07/10 03:10:00,5587.02,84.50,TRADE
QLD1,2026/07/10 03:15:00,5617.17,73.88,TRADE
QLD1,2026/07/10 03:20:00,5625.42,76.22,TRADE
QLD1,2026/07/10 03:25:00,5637.5,82.50,TRADE
QLD1,2026/07/10 03:30:00,5665.31,82.50,TRADE
QLD1,2026/07/10 03:35:00,5615.87,73.93,TRADE
QLD1,2026/07/10 03:40:00,5651.79,69.08,TRADE
QLD1,2026/07/10 03:45:00,5645.73,72.15,TRADE
QLD1,2026/07/10 03:50:00,5617.52,73.30,TRADE
QLD1,2026/07/10 03:55:00,5597.84,69.10,TRADE
QLD1,2026/07/10 04:00:00,5631.95,79.73,TRADE
QLD1,2026/07/10 04:05:00,5623.32,90.01,TRADE
QLD1,2026/07/10 04:10:00,5734.6,78.54,TRADE
QLD1,2026/07/10 04:15:00,5691.11,82.50,TRADE
QLD1,2026/07/10 04:20:00,5703.74,84.50,TRADE
QLD1,2026/07/10 04:25:00,5730.09,84.50,TRADE
QLD1,2026/07/10 04:30:00,5730.03,93.10,TRADE
QLD1,2026/07/10 04:35:00,5813.8,82.50,TRADE
QLD1,2026/07/10 04:40:00,5798.32,84.50,TRADE
QLD1,2026/07/10 04:45:00,5802.04,84.50,TRADE
QLD1,2026/07/10 04:50:00,5875,87.74,TRADE
QLD1,2026/07/10 04:55:00,5919.26,93.83,TRADE
QLD1,2026/07/10 05:00:00,5904.3,82.50,TRADE
QLD1,2026/07/10 05:05:00,5932.15,82.50,TRADE
QLD1,2026/07/10 05:10:00,5969.67,84.17,TRADE
QLD1,2026/07/10 05:15:00,6075.81,90.79,TRADE
QLD1,2026/07/10 05:20:00,6139.59,90.84,TRADE
QLD1,2026/07/10 05:25:00,6179.1,90.31,TRADE
QLD1,2026/07/10 05:30:00,6163,90.30,TRADE
QLD1,2026/07/10 05:35:00,6159.23,84.50,TRADE
QLD1,2026/07/10 05:40:00,6212.37,90.92,TRADE
QLD1,2026/07/10 05:45:00,6325.93,101,TRADE
QLD1,2026/07/10 05:50:00,6313.58,92.78,TRADE
QLD1,2026/07/10 05:55:00,6366.09,90.51,TRADE
QLD1,2026/07/10 06:00:00,6384.64,95.25,TRADE
QLD1,2026/07/10 06:05:00,6430.43,92.91,TRADE
QLD1,2026/07/10 06:10:00,6487.56,99.59,TRADE
QLD1,2026/07/10 06:15:00,6552.97,103.83,TRADE
QLD1,2026/07/10 06:20:00,6704.73,108.11,TRADE
QLD1,2026/07/10 06:25:00,6727.68,105.53,TRADE
QLD1,2026/07/10 06:30:00,6769.33,103.82,TRADE
QLD1,2026/07/10 06:35:00,6850.25,87.74,TRADE
QLD1,2026/07/10 06:40:00,6856.26,78.70,TRADE
QLD1,2026/07/10 06:45:00,6977.51,87.74,TRADE
QLD1,2026/07/10 06:50:00,6994.86,101,TRADE
QLD1,2026/07/10 06:55:00,6970.2,101,TRADE
QLD1,2026/07/10 07:00:00,7024.62,101,TRADE
QLD1,2026/07/10 07:05:00,7019.82,101.13,TRADE
QLD1,2026/07/10 07:10:00,7100.95,102.11,TRADE
QLD1,2026/07/10 07:15:00,7120.92,106.87,TRADE
QLD1,2026/07/10 07:20:00,7161.81,108.11,TRADE
QLD1,2026/07/10 07:25:00,7221.82,108.11,TRADE
QLD1,2026/07/10 07:30:00,7212.37,103.82,TRADE
QLD1,2026/07/10 07:35:00,7198.61,105.53,TRADE
QLD1,2026/07/10 07:40:00,7086.39,94.51,TRADE
QLD1,2026/07/10 07:45:00,7120.11,80,TRADE
QLD1,2026/07/10 07:50:00,7082.8,64.95,TRADE
QLD1,2026/07/10 07:55:00,7045.53,61.73,TRADE
QLD1,2026/07/10 08:00:00,7048.06,56.70,TRADE
QLD1,2026/07/10 08:05:00,7075.91,67.75,TRADE
QLD1,2026/07/10 08:10:00,6996.7,82.50,TRADE
QLD1,2026/07/10 08:15:00,7025.15,82.50,TRADE
QLD1,2026/07/10 08:20:00,7071.07,82.50,TRADE
QLD1,2026/07/10 08:25:00,6968.42,56.70,TRADE
QLD1,2026/07/10 08:30:00,6914.86,67.75,TRADE
QLD1,2026/07/10 08:35:00,6868.13,84.63,TRADE
QLD1,2026/07/10 08:40:00,6871.4,68.14,TRADE
QLD1,2026/07/10 08:45:00,6762.74,82.50,TRADE
QLD1,2026/07/10 08:50:00,6725.17,74.88,TRADE
QLD1,2026/07/10 08:55:00,6667.72,82.50,TRADE
QLD1,2026/07/10 09:00:00,6604.37,82.50,TRADE
QLD1,2026/07/10 09:05:00,6490.43,80,TRADE
QLD1,2026/07/10 09:10:00,6492.23,82.50,TRADE
QLD1,2026/07/10 09:15:00,6438.25,56.73,TRADE
QLD1,2026/07/10 09:20:00,6359.04,53.75,TRADE
QLD1,2026/07/10 09:25:00,6326.25,67.23,TRADE
QLD1,2026/07/10 09:30:00,6207.56,56.73,TRADE
QLD1,2026/07/10 09:35:00,6132.84,56.30,TRADE
QLD1,2026/07/10 09:40:00,6044.43,56.70,TRADE
QLD1,2026/07/10 09:45:00,6011.9,56.29,TRADE
QLD1,2026/07/10 09:50:00,5956.54,53.75,TRADE
QLD1,2026/07/10 09:55:00,5861.87,48.12,TRADE
QLD1,2026/07/10 10:00:00,5832.68,56.30,TRADE
QLD1,2026/07/10 10:05:00,5803.09,56.72,TRADE
QLD1,2026/07/10 10:10:00,5749.57,56.70,TRADE
QLD1,2026/07/10 10:15:00,5712.23,56.30,TRADE
QLD1,2026/07/10 10:20:00,5718.66,56.73,TRADE
QLD1,2026/07/10 10:25:00,5685.97,61.39,TRADE
QLD1,2026/07/10 10:30:00,5663.47,56.73,TRADE
QLD1,2026/07/10 10:35:00,5577.11,56.30,TRADE
QLD1,2026/07/10 10:40:00,5530.84,56.73,TRADE
QLD1,2026/07/10 10:45:00,5619.04,56.73,TRADE
QLD1,2026/07/10 10:50:00,5545.61,56.73,TRADE
QLD1,2026/07/10 10:55:00,5648.31,56.73,TRADE
QLD1,2026/07/10 11:00:00,5560.53,56.73,TRADE
QLD1,2026/07/10 11:05:00,5532.38,56.73,TRADE
QLD1,2026/07/10 11:10:00,5740.34,67.75,TRADE
QLD1,2026/07/10 11:15:00,5698.05,65.26,TRADE
QLD1,2026/07/10 11:20:00,5643.34,56.73,TRADE
QLD1,2026/07/10 11:25:00,5737.6,46.66,TRADE
QLD1,2026/07/10 11:30:00,5687.37,67.23,TRADE
QLD1,2026/07/10 11:35:00,5686.19,67.75,TRADE
QLD1,2026/07/10 11:40:00,5810.55,67.75,TRADE
QLD1,2026/07/10 11:45:00,5807.42,73.30,TRADE
QLD1,2026/07/10 11:50:00,5835.86,56.72,TRADE
QLD1,2026/07/10 11:55:00,5857.45,56.73,TRADE
QLD1,2026/07/10 12:00:00,5869.43,74,TRADE
QLD1,2026/07/10 12:05:00,5776.3,74,TRADE
QLD1,2026/07/10 12:10:00,5835.09,73.99,TRADE
QLD1,2026/07/10 12:15:00,5860.56,67.75,TRADE
QLD1,2026/07/10 12:20:00,5749.46,73.30,TRADE
QLD1,2026/07/10 12:25:00,5712.25,67.75,TRADE
QLD1,2026/07/10 12:30:00,5645.12,73.30,TRADE
QLD1,2026/07/10 12:35:00,5630.39,73.99,TRADE
QLD1,2026/07/10 12:40:00,5509.58,71.43,TRADE
QLD1,2026/07/10 12:45:00,5548,70.37,TRADE
QLD1,2026/07/10 12:50:00,5522.51,75,TRADE
QLD1,2026/07/10 12:55:00,5472.06,67.75,TRADE
QLD1,2026/07/10 13:00:00,5544.13,61.64,TRADE
QLD1,2026/07/10 13:05:00,5491.86,72.46,TRADE
QLD1,2026/07/10 13:10:00,5443.56,69.38,TRADE
QLD1,2026/07/10 13:15:00,5535.03,50.39,TRADE
QLD1,2026/07/10 13:20:00,5644.7,60.39,TRADE
QLD1,2026/07/10 13:25:00,5588.8,72.79,TRADE
QLD1,2026/07/10 13:30:00,5514.85,67.75,TRADE
QLD1,2026/07/10 13:35:00,5475.41,56.30,TRADE
QLD1,2026/07/10 13:40:00,5436.3,56.72,TRADE
QLD1,2026/07/10 13:45:00,5381.61,62.65,TRADE
QLD1,2026/07/10 13:50:00,5350.15,58.06,TRADE
QLD1,2026/07/10 13:55:00,5305.48,67.75,TRADE
QLD1,2026/07/10 14:00:00,5314.77,73.30,TRADE
QLD1,2026/07/10 14:05:00,5334.68,67.35,TRADE
QLD1,2026/07/10 14:10:00,5274.69,57.11,TRADE
QLD1,2026/07/10 14:15:00,5323.9,67.23,TRADE
QLD1,2026/07/10 14:20:00,5300.41,63.16,TRADE
QLD1,2026/07/10 14:25:00,5337.79,69.10,TRADE
QLD1,2026/07/10 14:30:00,5385.4,67.75,TRADE
QLD1,2026/07/10 14:35:00,5452.87,66.52,TRADE
QLD1,2026/07/10 14:40:00,5514.39,67.23,TRADE
QLD1,2026/07/10 14:45:00,5559.96,59.74,TRADE
QLD1,2026/07/10 14:50:00,5612.04,67.23,TRADE
QLD1,2026/07/10 14:55:00,5690.17,58.23,TRADE
QLD1,2026/07/10 15:00:00,5719.62,67.18,TRADE
QLD1,2026/07/10 15:05:00,5871.58,56.30,TRADE
QLD1,2026/07/10 15:10:00,5940.28,55.53,TRADE
QLD1,2026/07/10 15:15:00,5985.88,75.69,TRADE
QLD1,2026/07/10 15:20:00,6005.45,75.52,TRADE
QLD1,2026/07/10 15:25:00,6084.75,71.52,TRADE
QLD1,2026/07/10 15:30:00,6108,73.98,TRADE
QLD1,2026/07/10 15:35:00,6194.66,75.51,TRADE
QLD1,2026/07/10 15:40:00,6205.12,73.95,TRADE
QLD1,2026/07/10 15:45:00,6293.99,56.30,TRADE
QLD1,2026/07/10 15:50:00,6354.6,82.10,TRADE
QLD1,2026/07/10 15:55:00,6426.15,84.51,TRADE
QLD1,2026/07/10 16:00:00,6457.5,77,TRADE
QLD1,2026/07/10 16:05:00,6606.46,77.55,TRADE
QLD1,2026/07/10 16:10:00,6651.25,96.08,TRADE
QLD1,2026/07/10 16:15:00,6831.35,114.66,TRADE
QLD1,2026/07/10 16:20:00,6885.35,112.56,TRADE
QLD1,2026/07/10 16:25:00,6764.65,102.55,TRADE
QLD1,2026/07/10 16:30:00,6961.53,104.51,TRADE
QLD1,2026/07/10 16:35:00,7067.98,108.73,TRADE
QLD1,2026/07/10 16:40:00,7056.09,111.70,TRADE
QLD1,2026/07/10 16:45:00,7142.98,108.11,TRADE
QLD1,2026/07/10 16:50:00,7247.44,109.63,TRADE
QLD1,2026/07/10 16:55:00,7272.05,112.39,TRADE
QLD1,2026/07/10 17:00:00,7417.15,120.73,TRADE
QLD1,2026/07/10 17:05:00,7468.83,108.11,TRADE
QLD1,2026/07/10 17:10:00,7480.77,107.73,TRADE
QLD1,2026/07/10 17:15:00,7566.63,120,TRADE
QLD1,2026/07/10 17:20:00,7566.37,121.12,TRADE
QLD1,2026/07/10 17:25:00,7574.78,123.77,TRADE
QLD1,2026/07/10 17:30:00,7673.66,128.51,TRADE
QLD1,2026/07/10 17:35:00,7715.07,119.51,TRADE
QLD1,2026/07/10 17:40:00,7640.96,120.73,TRADE
QLD1,2026/07/10 17:45:00,7675.5,151.02,TRADE
QLD1,2026/07/10 17:50:00,7688.63,129.86,TRADE
QLD1,2026/07/10 17:55:00,7718.17,112.04,TRADE
QLD1,2026/07/10 18:00:00,7781.41,121.12,TRADE
QLD1,2026/07/10 18:05:00,7793.41,128.95,TRADE
QLD1,2026/07/10 18:10:00,7758.06,118.70,TRADE
QLD1,2026/07/10 18:15:00,7710.9,115.90,TRADE
QLD1,2026/07/10 18:20:00,7783.92,117.73,TRADE
QLD1,2026/07/10 18:25:00,7769.43,115.54,TRADE
QLD1,2026/07/10 18:30:00,7700.03,120,TRADE
QLD1,2026/07/10 18:35:00,7717.81,119.99,TRADE
QLD1,2026/07/10 18:40:00,7686.32,119.51,TRADE
QLD1,2026/07/10 18:45:00,7695.36,108.12,TRADE
QLD1,2026/07/10 18:50:00,7639.76,109.47,TRADE
QLD1,2026/07/10 18:55:00,7622.18,112.26,TRADE
QLD1,2026/07/10 19:00:00,7623.16,110.07,TRADE
QLD1,2026/07/10 19:05:00,7575.78,108.12,TRADE
QLD1,2026/07/10 19:10:00,7548.02,111.45,TRADE
QLD1,2026/07/10 19:15:00,7526.69,108.11,TRADE
QLD1,2026/07/10 19:20:00,7513.27,99.13,TRADE
QLD1,2026/07/10 19:25:00,7510.96,105.49,TRADE
QLD1,2026/07/10 19:30:00,7472.63,108.11,TRADE
QLD1,2026/07/10 19:35:00,7410.19,108.11,TRADE
QLD1,2026/07/10 19:40:00,7420.77,108.11,TRADE
QLD1,2026/07/10 19:45:00,7360.65,102.14,TRADE
QLD1,2026/07/10 19:50:00,7450.93,105.50,TRADE
QLD1,2026/07/10 19:55:00,7397.14,108.11,TRADE
QLD1,2026/07/10 20:00:00,7379.13,103.34,TRADE
QLD1,2026/07/10 20:05:00,7384.44,108.11,TRADE
QLD1,2026/07/10 20:10:00,7342.08,108.12,TRADE
QLD1,2026/07/10 20:15:00,7261.42,105.73,TRADE
QLD1,2026/07/10 20:20:00,7291.8,101.99,TRADE
QLD1,2026/07/10 20:25:00,7226.51,105.89,TRADE
QLD1,2026/07/10 20:30:00,7256.5,103.83,TRADE
QLD1,2026/07/10 20:35:00,7199.7,101,TRADE
QLD1,2026/07/10 20:40:00,7361.4,94.61,TRADE
QLD1,2026/07/10 20:45:00,7277.76,102.47,TRADE
QLD1,2026/07/10 20:50:00,7234.98,103.54,TRADE
QLD1,2026/07/10 20:55:00,7256.75,94.49,TRADE
QLD1,2026/07/10 21:00:00,7309.02,97,TRADE
QLD1,2026/07/10 21:05:00,7267.64,97.58,TRADE
QLD1,2026/07/10 21:10:00,7299.5,103.83,TRADE
QLD1,2026/07/10 21:15:00,7245.01,96.93,TRADE
QLD1,2026/07/10 21:20:00,7213.72,94.46,TRADE
QLD1,2026/07/10 21:25:00,7222.24,95.09,TRADE
QLD1,2026/07/10 21:30:00,7241.39,95.72,TRADE
QLD1,2026/07/10 21:35:00,7183.48,95.04,TRADE
QLD1,2026/07/10 21:40:00,7226.33,97.56,TRADE
QLD1,2026/07/10 21:45:00,7168.29,96.24,TRADE
QLD1,2026/07/10 21:50:00,7100.22,94.94,TRADE
QLD1,2026/07/10 21:55:00,7093.71,92.26,TRADE
QLD1,2026/07/10 22:00:00,7003.55,87.74,TRADE
QLD1,2026/07/10 22:05:00,6904.9,88.48,TRADE
QLD1,2026/07/10 22:10:00,6912.37,91.77,TRADE
QLD1,2026/07/10 22:15:00,6919.68,87.74,TRADE
QLD1,2026/07/10 22:20:00,6870.1,85.65,TRADE
QLD1,2026/07/10 22:25:00,6822.7,84.09,TRADE
QLD1,2026/07/10 22:30:00,6739.45,82.40,TRADE
QLD1,2026/07/10 22:35:00,6709.78,86.29,TRADE
QLD1,2026/07/10 22:40:00,6686.56,78.54,TRADE
QLD1,2026/07/10 22:45:00,6687.49,74.26,TRADE
QLD1,2026/07/10 22:50:00,6563.54,76.14,TRADE
QLD1,2026/07/10 22:55:00,6521.54,76.59,TRADE
QLD1,2026/07/10 23:00:00,6562.36,76.14,TRADE
QLD1,2026/07/10 23:05:00,6490.51,87.04,TRADE
QLD1,2026/07/10 23:10:00,6510.22,89.73,TRADE
QLD1,2026/07/10 23:15:00,6448.55,89.19,TRADE
QLD1,2026/07/10 23:20:00,6451.19,72.30,TRADE
QLD1,2026/07/10 23:25:00,6376.51,71.77,TRADE
QLD1,2026/07/10 23:30:00,6304.78,84.50,TRADE
QLD1,2026/07/10 23:35:00,6295.84,84.50,TRADE
QLD1,2026/07/10 23:40:00,6285.81,85.74,TRADE
QLD1,2026/07/10 23:45:00,6339.96,86.34,TRADE
QLD1,2026/07/10 23:50:00,6311.39,86.32,TRADE
QLD1,2026/07/10 23:55:00,6267.68,89.34,TRADE
QLD1,2026/07/11 00:00:00,6242.46,72.12,TRADE
QLD1,2026/07/11 00:05:00,6192.89,89.81,TRADE
QLD1,2026/07/11 00:10:00,6157.32,87.25,TRADE
QLD1,2026/07/11 00:15:00,6139.63,86.67,TRADE
QLD1,2026/07/11 00:20:00,6107.82,64.88,TRADE
QLD1,2026/07/11 00:25:00,6042.42,87.12,TRADE
QLD1,2026/07/11 00:30:00,6084.47,87.74,TRADE
QLD1,2026/07/11 00:35:00,5995.59,71.90,TRADE
QLD1,2026/07/11 00:40:00,5974.76,64.49,TRADE
